125959059957485569,_SimplisticGeeK,I just sent my grandma a post card using my #CardsApp thanks @Apple,?,?,Mon Oct 17 16:39:14 CET 2011,0,en,?,0,0.0
125947912306954240,wongski,@KostaTsetsekas @apple Putting it in the wash is kind of the equivalent to "Will it blend?" Glad to hear it's still alive.,?,?,Mon Oct 17 15:54:56 CET 2011,0,en,?,0,0.0
125940394566483968,alfnanoes,"God Bless @YouTube, @apple for  #appletv & our bad ass system. LOVING #PrincessOfChina. GB to @coldplay & @rihanna too :)",?,?,Mon Oct 17 15:25:04 CET 2011,0,en,?,0,0.0
125925618486489088,Boxocubius,Been off twitter for a few days as I smashed my iPhone but @apple were very nice and gave me a new one :),?,?,Mon Oct 17 14:26:21 CET 2011,0,en,?,0,0.0
125924446430183425,bbarnard,Thank you @Apple iOS 5 for email pop up on the lock screen and opening it when unlocking.,?,?,Mon Oct 17 14:21:42 CET 2011,0,en,?,0,0.0
125922999651139584,shot7news,One word - #wow. RT @jldavid iPhone 4S First Weekend Sales Top Four Million: http://t.co/Zx5Pw0GT (via @apple),?,?,Mon Oct 17 14:15:57 CET 2011,0,en,?,0,0.0
125902301931126785,GarethWaugh,RT @MN2NOVA: Love ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! #ios5 @apple,?,?,Mon Oct 17 00:53:42 CET 2011,0,en,?,1,0.0
125901202591461376,MN2NOVA,Love ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! #ios5 @apple,?,?,Mon Oct 17 00:49:20 CET 2011,0,en,?,1,0.0
125900497327636480,MN2NOVA,Love #ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! @apple #lovemyiphone,?,?,Mon Oct 17 00:46:32 CET 2011,0,en,?,0,0.0
125850288488841217,justinsweaver,"Gone for a run, beautiful morning , man do I love iOS 5 @apple, #iPhone",-60.17157076,46.14109281,Mon Oct 17 09:27:01 CET 2011,0,en,"Cape Breton, Nova Scotia",0,0.0
125840039031738368,BlackeyePILOT,@apple your simply the best.,?,?,Mon Oct 17 08:46:17 CET 2011,0,en,?,0,0.0
125794931439702016,Boy_Gorgeous_,I must admit @apple has made me a very happy camper! I have text tones now! Lol! Ring tone: #MakeMeProud Drakes vers! Text tone: Nicki's,?,?,Mon Oct 17 05:47:03 CET 2011,0,en,?,0,0.0
125728717942161408,shelgianaris,"Day305, I'm thankful for the great customer service received today from @Apple via phone CS, new phone on the way #365daysofgratefulness",?,?,Mon Oct 17 01:23:56 CET 2011,0,en,?,0,0.0
125722746100531200,PhillipMorgun,Loving the new iPod update @apple,?,?,Mon Oct 17 01:00:13 CET 2011,0,en,?,0,0.0
125717622728818688,ronglasmann,@alexlindsay My wife upgraded her iPhone 4. I think Siri alone is worth the upgrade. Looking forward to @Apple continuing to enhance Siri.,?,?,Mon Oct 17 00:39:51 CET 2011,0,en,?,0,0.0
125713935344214016,VeganRealtor2,@SteveJobs being honored tonite @Apple...A truly great loss to the world.He will so be missed,?,?,Mon Oct 17 00:25:12 CET 2011,0,en,?,0,0.0
125712433087123456,tomkeene,Thx @instagram Thx @apple #hypo #D-76 #tri-x http://t.co/D7EeJHBT,?,?,Mon Oct 17 00:19:14 CET 2011,1,en,?,0,0.0
125708639607599104,antwoord83,Loving my new #iPhone4S thanks @apple for #ios5,?,?,Mon Oct 17 00:04:09 CET 2011,0,en,?,0,0.0
125701161926930433,bakershorty1022,@apple the iPhone 4s is great #genius,?,?,Sun Oct 16 23:34:27 CET 2011,0,en,?,0,0.0
125699573799845888,ekallevig,@apple Cards app notifies me the card I sent has arrived at local post office and should be delivered today... Sunday. Truly is #magic.,-77.33808386,38.98185061,Sun Oct 16 23:28:08 CET 2011,0,en,"Reston, VA",0,0.0
125681742760771584,Jake_Cano,@apple Siri is amazing,?,?,Sun Oct 16 22:17:17 CET 2011,0,en,?,0,0.0
125680049478316032,chowftw,@rygurl you need an @apple iphone4S with Siri!,?,?,Sun Oct 16 22:10:33 CET 2011,0,en,?,0,0.0
125677424565424128,Monaco_JC,"Meet #Siri, your new iPhone butler. Click the link and be amazed by all it can do: http://t.co/lvfFdCEL @Apple",?,?,Sun Oct 16 22:00:07 CET 2011,0,en,?,0,0.0
125667241978114048,livenoutlouder,"So, I am using my work PC (NEVER EVER) to get a feel for it; it has the worst speakers ever!! @apple you have spoiled me!! #imamac",?,?,Sun Oct 16 21:19:39 CET 2011,0,en,?,0,0.0
125664375364255744,SchmexlieBoma,I ♥ @Apple http://t.co/a8on3IAa,?,?,Sun Oct 16 21:08:17 CET 2011,0,und,?,0,0.0
125662399217930240,ki_little,@apple just got the new iOS5 upgrade with iMessage...good luck surviving now @BlackBerry,?,?,Sun Oct 16 21:00:25 CET 2011,0,en,?,0,0.0
125652668080336896,MJSalam,Loving #iOS5 !! #awesome @Apple,?,?,Sun Oct 16 20:21:45 CET 2011,0,en,?,0,0.0
125648027045199873,kathrynyee,"RT @MattyRiesz: @kathrynyee You were right, an iPhone is a must have. #addicted {WELCOME TO THE @APPLE CLUB}",?,?,Sun Oct 16 20:03:18 CET 2011,0,en,?,0,0.0
125643107260829697,bodie4paws,@blackberry boo hiss!............@apple wuhu!!!!!!!! When will my berry powered technology actually work??,?,?,Sun Oct 16 19:43:45 CET 2011,0,en,?,0,0.0
125628199269961729,undergroundbrew,@Apple's Siri is witchcraft.  What's next @googleresearch. 2 yr lead lost?,?,?,Sun Oct 16 18:44:31 CET 2011,0,en,?,0,0.0
125623745284018176,sonicdeath,"@Apple iOS 5 is sweet! Notifications, phone search covers mail now, wifi sync, iCloud backup and integrated Twitter are all well done.",?,?,Sun Oct 16 18:26:49 CET 2011,0,en,?,0,0.0
125618466353983488,bklyncontessa,RT @katebetts: Another great James Stewart story in today's NY Times about importance of architecture in @apple retail success http://t. ...,?,?,Sun Oct 16 18:05:50 CET 2011,0,en,?,2,0.0
125610372727193601,katebetts,Another great James Stewart story in today's NY Times about importance of architecture in @apple retail success http://t.co/Kniz452s,?,?,Sun Oct 16 17:33:41 CET 2011,0,en,?,2,0.0
125596541028282369,MatthewStuver,Welcome to the twitter world @MarkStuver. This is due to #iOS5 and @apple thanks guys.,?,?,Sun Oct 16 16:38:43 CET 2011,0,en,?,0,0.0
125585606100267008,pmphillips,Impressive service @apple genius bar metro centre. Power cable replaced free n booked in for screen replacement for free :- D,?,?,Sun Oct 16 15:55:16 CET 2011,0,en,?,0,0.0
125562428200202240,milouness,RT @deb_lavoy: the nice guy at the @apple store replaced my phone gratis when I showed him the hairline  crack on the screen. thanks @apple,?,?,Sun Oct 16 14:23:10 CET 2011,0,en,?,1,0.0
125561950376701952,deb_lavoy,the nice guy at the @apple store replaced my phone gratis when I showed him the hairline  crack on the screen. thanks @apple,?,?,Sun Oct 16 14:21:16 CET 2011,0,en,?,1,0.0
125550135911518209,ryebot,"My iPhone 4S battery lasted longer than a day. That hasn't happened since my edge iPhone. Nice job, @apple.",?,?,Sun Oct 16 13:34:19 CET 2011,0,en,?,0,0.0
125547297072357376,asmith202,It would have taken me 15 mins to write this with my #Blackberry. Thank u @Apple 4s for converting me and showing me the grass is greener!,?,?,Sun Oct 16 13:23:02 CET 2011,0,en,?,0,0.0
125539788546781185,RickySinghPT,RT @herahussain: @RickySinghPT got a new backside for my eye phone! V impressed with @apple,?,?,Sun Oct 16 00:53:12 CET 2011,0,en,?,1,0.0
125537993942515712,herahussain,@RickySinghPT got a new backside for my eye phone! V impressed with @apple,?,?,Sun Oct 16 00:46:04 CET 2011,0,en,?,1,0.0
125537578974851072,mjsteelega,#iPhone 4S in Space http://t.co/jINNHVwz this is amazing #creative @apple your products inspire people to do unbelievable things,?,?,Sun Oct 16 00:44:25 CET 2011,0,en,?,0,0.0
125524107386302465,Ma_alnasser,Thank you @apple for making my iPad 2 feel like new again with your new iOS 5!,?,?,Sun Oct 16 11:50:53 CET 2011,0,en,?,0,0.0
125523414298533888,choiruddine,"_ibertaddigital.tv/ iPad a briliant SteveJobs produck ,http://t.co/00ohfLY6
@Apple present... http://t.co/DBbWSDpx",?,?,Sun Oct 16 11:48:08 CET 2011,0,en,?,0,0.0
125501576952553472,maxdecico,Using my awsome iPad... I love it. I love my MacBook too and my iPod. It's all amazing! I love @apple,?,?,Sun Oct 16 10:21:22 CET 2011,0,en,?,0,0.0
125501281753251840,soumyadeer83,@apple iOS 5 upgrade done ...... Much better feature..... Few more feature required,?,?,Sun Oct 16 10:20:11 CET 2011,0,en,?,0,0.0
125495491701125120,poppunkdestiel,New iOS 5 update is THE BEST. iloveyou @apple,?,?,Sun Oct 16 09:57:11 CET 2011,0,en,?,0,0.0
125459338524499969,czarinasierra,"Finally got my iPhone 4S, thanks @Apple. Stupid @att. Learned my lesson.",?,?,Sun Oct 16 07:33:31 CET 2011,0,en,?,0,0.0
125455260801179648,Jordanimal,"I absolutely love my iPhone 4S. Thank you, Steve and @apple.",?,?,Sun Oct 16 07:17:19 CET 2011,0,en,?,0,0.0
125423290767507456,EthanatorCG,@apple - you have invented a product that actually gets my brother to call my parents when he gets where he's going. Amazing. #siri #ipod4s,?,?,Sun Oct 16 05:10:17 CET 2011,0,en,?,0,0.0
125416879035658240,msantram,"dammit, listening to siri is making me want to upgrade. well played @apple.",?,?,Sun Oct 16 04:44:48 CET 2011,0,en,?,0,0.0
125407532893224962,oneseven3,"Create new folders from within your photo album in #iOS5, finally!! Thanks @Apple, that's been a thorn in my side for a while. #newfeature",?,?,Sun Oct 16 04:07:40 CET 2011,0,en,?,0,0.0
125402412147146752,pibb_benevans,@Blackberry & @Facebook U R really about to make me throw this @Blackberry in the trash an get an @Apple iPhone! @Facebook upload issues!,?,?,Sun Oct 16 03:47:19 CET 2011,0,en,?,0,0.0
125393816470568961,beerbuddy_app,#iOS5 update submitted to @apple! Thanks for all the support!,?,?,Sun Oct 16 03:13:10 CET 2011,0,en,?,0,0.0
125356807626559488,_courtneytaylor,Awesome service from the @apple store in pc. Thanks chris!,?,?,Sun Oct 16 00:46:06 CET 2011,0,en,?,0,0.0
125343429289984000,vkpeter,RT @To1ne: .@apple thanks for fixing this... http://t.co/wTj1ogDO,?,?,Sat Oct 15 23:52:56 CET 2011,0,en,?,1,0.0
125338216411828224,Enormandeau,I am crazy about #iOS5 . The photo cropping is the best! @apple,-71.14853139,42.37539251,Sat Oct 15 23:32:14 CET 2011,0,en,"Cambridge, MA",0,0.0
125333598197911552,to1ne,.@apple thanks for fixing this... http://t.co/wTj1ogDO,?,?,Sat Oct 15 23:13:53 CET 2011,0,en,?,1,0.0
125313088160411649,Ice_Stephens22,@apple has changed life.,?,?,Sat Oct 15 21:52:23 CET 2011,0,en,?,0,0.0
125309946723188736,PopTarts,Mad props to the @apple employee that didn't charge me to replace the back plate on my iPhone! Made my day!,?,?,Sat Oct 15 21:39:54 CET 2011,0,en,?,0,0.0
125281706327552001,robmadd3n,"@jonsibley Actually, the @Apple  mouse is pretty sweet man.",?,?,Sat Oct 15 19:47:41 CET 2011,1,en,?,0,0.0
125279987254300672,TheAudioPod,The #iphone4s is  amazing. Siri's voice recognition is absolutely a step above previous attempts. Bravo @apple,?,?,Sat Oct 15 19:40:51 CET 2011,0,en,?,0,0.0
125256305647693825,fran_lejeune,#iOs5 is nice and as it had to be ! Thanks @Apple,?,?,Sat Oct 15 18:06:45 CET 2011,0,en,"Lille, France",0,0.0
125252188065902592,EcomavenNW,Good support fm Kevin @apple #Bellevue store 4 biz customers TY!,?,?,Sat Oct 15 17:50:23 CET 2011,0,en,?,0,0.0
125238977417580544,matt_mass,Wow I am loving this new @apple update for my touch. #coolness Well done,?,?,Sat Oct 15 16:57:53 CET 2011,0,en,?,0,0.0
125238017299451905,zachkiebler,@Apple: Siri is amazing!!! I'm in love!,?,?,Sat Oct 15 16:54:04 CET 2011,0,en,?,0,0.0
125165176772247552,MarianaCASantos,Love love love iOS 5!! @apple,?,?,Sat Oct 15 00:04:38 CET 2011,0,en,?,0,0.0
126418790706712576,robertberliner,RT @cjwallace03: So apparently @apple put MB cap on your SMS with the new update. 25mb storage before it tells you your inbox is full. W ...,?,?,Tue Oct 18 23:06:03 CET 2011,0,en,?,1,0.0
126417285559762944,_GeekKing,"RT @Jewelz2611 @mashable @apple, iphones r 2 expensive. Most went w/ htc/galaxy. No customer loyalty w/phone comp..",?,?,Tue Oct 18 23:00:04 CET 2011,0,en,?,0,0.0
126416915664084992,Jewelz2611,"@mashable @apple, iphones r 2 expensive. Most went w/ htc/galaxy. No customer loyalty w/phone comp..",?,?,Tue Oct 18 22:58:36 CET 2011,0,en,?,0,0.0
126416109212680192,KeepKalmKam,THiS IS WHAT WiLL KiLL APPLE http://t.co/72Jw4z5c RiP @APPLE,?,?,Tue Oct 18 22:55:23 CET 2011,0,en,?,0,0.0
126411162622496768,keiishaxo,@apple why my tunes no go on my iPhone? iPhone lonely without them. silly #iOS5,?,?,Tue Oct 18 22:35:44 CET 2011,0,en,?,0,0.0
126410591949697024,whal510,@apple needs to hurry up and release #iTunesMatch,?,?,Tue Oct 18 22:33:28 CET 2011,0,en,?,0,0.0
126409696553861121,hornbyrob,Why is  #Siri always down @apple,?,?,Tue Oct 18 22:29:54 CET 2011,0,en,?,0,0.0
126408864387182593,DebNord,I just need to exchange a cord at the apple store why do I have to wait for a genius? @apple,?,?,Tue Oct 18 22:26:36 CET 2011,0,en,?,0,0.0
126408052525105153,eyalnevo,@apple AirDrop #fail - Immediate "declined your request." every time,?,?,Tue Oct 18 22:23:22 CET 2011,0,en,?,0,0.0
126407767132078082,itisfinji,good article about why @apple fucked it all up with lion and their future. http://t.co/zNDP9Vr6 #fb,?,?,Tue Oct 18 22:22:14 CET 2011,0,en,?,0,0.0
126405185630253056,radlerc,Yellowgate? Some iPhone 4S Users Complain of Yellow Tint to Screen http://t.co/uaqrxTNk @apple @iphone4s,?,?,Tue Oct 18 22:11:59 CET 2011,0,en,?,1,0.0
126405040809312256,VivaLaBigSeth,The one #iphone feature still missing since @apple first showed it.. Contacts pictures on the contacts list! Simple yet 5 major updates miss,?,?,Tue Oct 18 22:11:24 CET 2011,0,en,?,0,0.0
126394680903614465,hemingward,"@paulens It surprises me that @Apple throws up an error alert about authorizing, and there's no ""Authorize this computer"" button.",?,?,Tue Oct 18 21:30:14 CET 2011,0,en,?,0,0.0
126393204550537216,MaxWrye,FUCK YOU @apple DIE IN A FUCKING BLAZE INFERNO.,?,?,Tue Oct 18 21:24:22 CET 2011,0,en,?,0,0.0
126392402083708928,Bastholm,"Oh, @apple. Steve obviously had nothing to do with iPhoto, as it's the perfect opposite of 'insanely great'. Get it fixed, please.",?,?,Tue Oct 18 21:21:11 CET 2011,0,en,?,0,0.0
126389218284015616,hemingward,@ryanbaldwin @apple So in iTunes I go Store -> Authorise… why doesn't it just auto-authorise it when I sign into iTunes? Grrrr...,?,?,Tue Oct 18 21:08:32 CET 2011,0,en,?,0,0.0
126388194194362369,hemingward,"Seriously - I have absolutely no offing clue what @Apple means by ""authorization"", nor how to do it.",?,?,Tue Oct 18 21:04:28 CET 2011,0,en,?,0,0.0
126388023725268992,hemingward,"Boy, could @apple make it any harder to put my purchased music from the cloud on to my new macbook pro? ""You must authorize this computer…""",?,?,Tue Oct 18 21:03:47 CET 2011,0,en,?,0,0.0
126385036441296896,mainelife,"shit, shit, shit. IOS5 update ate all my apps, data and media just like @apple said it would. This is going to take some time to rebuild.",?,?,Tue Oct 18 20:51:55 CET 2011,0,en,?,0,0.0
126382959711358976,trixywh,. @apple & @AT&T u cannot tell me there isn't at least 1 64GB iPhone 4S in LA or Vegas!! Give me a fucking break!!!!,?,?,Tue Oct 18 20:43:40 CET 2011,0,en,?,0,0.0
126382051661328385,AlunCWilliams,Love @apple downloads. 4 hours and i-pad now wonky! #ripstevejobs #thenonsensepersists #neednewipadguide #fatfuckingchance,?,?,Tue Oct 18 20:40:03 CET 2011,0,en,?,0,0.0
